Frequencia,Amplitud
2.34222412,-49.67915300
2.34298706,-49.76245100
2.34375000,-50.04000500
2.34451294,-50.37216200
2.34527588,-51.08847800
2.34603882,-51.31293500
2.34680176,-51.36105700
2.34756470,-51.79584900
2.34832764,-52.11014200
2.34909058,-52.14593900
2.34985352,-52.79515100
2.35061646,-52.94593000
2.35137939,-53.35574700
2.35214233,-53.43420000
2.35290527,-53.59698500
2.35366821,-54.19351600
2.35443115,-54.51797500
2.35519409,-54.76628100
2.35595703,-54.57280000
2.35671997,-54.93935400
2.35748291,-55.26616700
2.35824585,-54.91994500
2.35900879,-54.82888800
2.35977173,-54.98962000
2.36053467,-55.10766200
2.36129761,-55.08868400
2.36206055,-55.23805200
2.36282349,-55.14457700
2.36358643,-55.20737800
2.36434937,-55.24490000
2.36511230,-55.07475700
2.36587524,-55.19993600
2.36663818,-55.28210100
2.36740112,-55.22950700
2.36816406,-55.28357700
