Frequencia,Amplitud
1.8118406,163.0077
1.8197182,661.56172
1.8275958,554.75402
1.8354733,496.32713
1.8433509,57.482027
1.8512285,238.17869
1.859106,575.75931
1.8669836,2626.5645
1.8748612,1292.4643
1.8827387,707.39891
1.8906163,499.22413
1.8984939,58.82521
1.9063714,2015.4615
1.914249,1412.8061
1.9221266,481.75762
1.9300042,338.03094
1.9378817,79.956302
1.9457593,766.48251
1.9536369,2231.5978
1.9615144,1299.8911
1.969392,1262.8541
1.9772696,195.7586
1.9851471,274.19662
1.9930247,1210.7295
2.0009023,869.75393
2.0087798,878.01151
2.0166574,1123.0216
2.024535,244.49825
2.0324125,500.26936
2.0402901,783.19131
2.0481677,423.48677
2.0560452,427.50192
2.0639228,1053.5071
2.0718004,147.55064
2.0796779,425.23021
2.0875555,1972.9858
2.0954331,408.11539
2.1033106,967.76924
2.1111882,132.42951
2.1190658,2273.0178
2.1269434,53.572769
2.1348209,3876.6927
2.1426985,1303.4212
2.1505761,229.93935
2.1584536,2419.3494
2.1663312,1015.4172
2.1742088,1121.2775
2.1820863,265.01335
2.1899639,1188.9366
2.1978415,268.87332
2.205719,128.08472
2.2135966,1232.5649
2.2214742,902.70736
2.2293517,37.622474
2.2372293,622.56455
2.2451069,1532.3615
2.2529844,134.01734
2.260862,414.61675
2.2687396,164.05464
2.2766171,261.87599
2.2844947,57.39629
2.2923723,374.06772
2.3002498,436.87512
2.3081274,798.93071
2.316005,1043.7007
2.3238826,421.00841
2.3317601,135.09454
2.3396377,530.5469
2.3475153,826.71337
2.3553928,1330.6175
2.3632704,311.74328
2.371148,90.865905
2.3790255,90.139737
2.3869031,39.8525
2.3947807,806.79414
2.4026582,818.28101
2.4105358,183.00587
2.4184134,160.2059
2.4262909,927.43154
2.4341685,329.29399
2.4420461,1096.7897
2.4499236,754.68017
2.4578012,594.29444
2.4656788,192.15793
2.4735563,441.93329
2.4814339,498.17545
2.4893115,700.62877
2.497189,1718.8014
2.5050666,488.50887
2.5129442,114.79189
2.5208218,694.28158
2.5286993,210.5131
2.5365769,518.13386
2.5444545,498.23196
2.552332,427.30296
2.5602096,378.48353
2.5680872,38.331745
2.5759647,138.42492
2.5838423,94.19553
2.5917199,205.15305
2.5995974,632.62929
2.607475,1723.9362
2.6153526,235.05394
2.6232301,527.12831
2.6311077,296.83461
2.6389853,170.21861
2.6468628,342.92562
2.6547404,403.55843
2.662618,1083.5589
2.6704955,4023.0954
2.6783731,61.328415
2.6862507,50.830705
2.6941282,356.17232
2.7020058,275.69432
2.7098834,212.18651
2.717761,147.55085
2.7256385,680.92103
2.7335161,311.20933
2.7413937,557.61222
2.7492712,618.56555
2.7571488,517.49435
2.7650264,1258.5003
2.7729039,162.47802
2.7807815,1551.1051
2.7886591,1704.6855
2.7965366,283.54557
2.8044142,625.52324
2.8122918,800.01293
2.8201693,311.60654
2.8280469,2306.2924
2.8359245,981.34226
2.843802,125.42923
2.8516796,1510.0415
2.8595572,399.89836
2.8674347,47.5445
2.8753123,510.72462
2.8831899,737.17929
2.8910674,631.54402
2.898945,830.27797
2.9068226,698.01149
2.9147001,149.10888
2.9225777,643.75706
2.9304553,276.32228
2.9383329,554.61068
2.9462104,808.62924
2.954088,402.38682
2.9619656,25.543613
2.9698431,119.93248
2.9777207,1282.2426
2.9855983,2250.8047
2.9934758,450.94679
3.0013534,555.8532
3.009231,316.30635
3.0171085,172.72772
3.0249861,268.34894
3.0328637,1025.703
3.0407412,165.45017
3.0486188,813.66718
3.0564964,627.55188
