Frequencia,Amplitud
0.00014690822,19.758189
0.00029381645,4.3570805
0.00044072467,35.129736
0.0005876329,3.9459067
0.00073454112,67.608047
0.00088144934,6.6747931
0.0010283576,101.39243
0.0011752658,167.1906
0.001322174,150.86489
0.0014690822,61.241298
0.0016159904999999998,11.754904
0.0017628987,92.112023
0.0019098068999999999,78.777575
0.0020567151,10.82825
0.0022036234,126.99192
0.0023505316,109.40073
0.0024974398,36.181829
0.002644348,6.3150503
0.0027912563000000003,52.509871
0.0029381645000000002,206.90794
0.0030850727,37.871803
0.0032319809,232.86292
0.0033788891,15.108808
0.0035257974,358.3188
0.0036727056,107.82595
0.0038196137999999998,452.60342
0.003966522,373.61038
0.0041134303,42.256501
0.0042603385,77.469466
0.004407246700000001,9.0295931
0.0045541549,79.829159
0.0047010632,76.289157
0.0048479714,29.565188
0.0049948796,55.234619
0.0051417878,27.138907
0.0052886960999999994,104.34895
0.0054356043,156.90162
0.0055825125,153.61902
0.0057294207,54.951101
0.0058763290000000004,310.98846
0.0060232372,318.6638
0.0061701454,76.270612
0.006317053600000001,130.00599
0.0064639619,7.9619365
0.0066108701,5.8304609
0.0067577783,8.961467
0.0069046865,65.052923
0.0070515947,56.840711
0.007198502999999999,12.240304
0.0073454112,139.65328
0.0074923194,6.6806505
0.0076392275999999995,29.239136
0.0077861359,39.258782
0.0079330441,121.29368
0.0080799523,315.78699
0.008226860499999999,191.69241
0.0083737688,89.834708
0.008520677,129.11602
0.008667585200000001,106.86453
0.008814493400000002,28.189327
0.0089614017,187.72284
0.0091083099,129.00309
0.0092552181,47.161943
0.0094021263,140.84764
0.0095490346,98.42352
0.0096959428,473.7533
0.009842851,23.735575
0.0099897592,55.567391
0.010136667,96.080508
0.010283576000000001,17.322684
0.010430484,6.0202101
0.010577392,122.27957
0.010724299999999999,89.136788
0.010871209,5.4858863
0.011018117000000001,38.283504
0.011165025,50.541691
0.011311933,47.328454
0.011458840999999999,152.95067
0.01160575,2.2469203
0.011752658000000001,52.140092
0.011899566,470.81597
0.012046474,25.591236
0.012193382999999999,60.078305
0.012340291,17.088315
0.012487199000000001,25.628952
0.012634107,3.3808964
0.012781015,195.97563
0.012927923999999999,43.52563
0.013074832,39.799521
0.013221740000000001,0.24697775
0.013368648,12.468717
0.013515557000000001,7.3907053
0.013662464999999999,24.101984
0.013809373,15.056224
0.013956281000000001,7.9809403
0.014103189,54.273028
0.014250098000000001,19.519582
0.014397005999999999,33.874957
0.014543914,47.859138
0.014690822000000001,17.77031
0.014837731,34.767984
0.014984639000000001,7.1750259
0.015131546999999999,11.147254
0.015278455,2.5590238
0.015425364,81.666387
0.015572272,10.773983
0.01571918,10.522742
0.015866088,9.369977
0.016012995999999998,15.84326
0.016159905000000002,29.58712
0.016306813,92.251889
0.016453720999999998,6.648218
0.016600629000000002,45.808666
0.016747538,7.2486585
0.016894446,9.08718
0.017041354,24.750759
0.017188262,30.708701
0.01733517,45.827162
0.017482078999999998,17.767126
0.017628987000000002,85.618103
0.017775895,0.37354923
0.017922802999999998,2.6738159
0.018069712,19.02858
0.01821662,34.410653
0.018363528,47.901953
0.018510436,82.394677
0.018657344,76.457614
0.018804253,75.651807
0.018951160999999998,6.7079137
0.019098069000000002,7.0583625
0.019244977,7.8044064
0.019391886,20.237608
0.019538794,58.83984
0.019685702,24.842513
0.01983261,21.944736
0.019979518,20.880858
0.020126427000000002,18.704351
0.020273335,28.184321
0.020420242999999998,82.411816
0.020567151000000002,6.3119949
0.02071406,28.700042
0.020860968,53.09123
0.021007876,10.452047
0.021154784,3.2624248
0.021301692,8.7602841
0.021448600999999998,26.784983
0.021595509000000002,53.778489
0.021742417,3.9354331
0.021889324999999998,5.2691409
0.022036234000000002,48.268733
0.022183142,6.7181213
0.02233005,3.514724
0.022476958000000002,24.202325
0.022623866,27.883741
0.022770775,59.32509
0.022917682999999998,4.5865093
0.023064591000000002,12.365688
0.023211499,6.8275288
0.023358407999999997,14.799851
0.023505316000000002,3.1327933
0.023652224,15.449605
0.023799132,0.64263052
0.023946040000000002,16.128773
0.024092949,22.156284
0.024239857,0.78757817
0.024386764999999998,10.570137
0.024533673000000002,15.493874
0.024680582,3.5065567
0.024827489999999997,22.553743
0.024974398000000002,0.6149529
0.025121306,29.675614
0.025268215,2.9239396
0.025415123,10.930334
0.025562031,13.836641
0.025708939,55.043352
0.025855846999999998,18.414074
0.026002756000000002,28.649174
0.026149664,14.20711
0.026296571999999997,21.327091
0.026443480000000002,16.934904
0.026590389,3.1754095
0.026737297,12.939562
0.026884204999999998,22.679189
0.027031113000000002,63.066257
0.027178021,13.977645
0.027324929999999997,1.6986339
0.027471838000000002,5.6249822
0.027618746,12.032256
0.027765654,2.9334882
0.027912563,27.077502
0.028059471,9.7214198
0.028206379,4.9054738
0.028353286999999998,17.42938
0.028500195000000002,3.9661759
0.028647104,6.0080378
0.028794011999999997,1.2138735
0.028940920000000002,8.4476291
0.029087828,36.793759
0.029234737,1.7045759
0.029381645,32.778659
0.029528553,7.0439356
0.029675461,9.9865989
0.029822368999999998,17.99059
0.029969278000000002,8.1273276
0.030116186,0.1831114
0.030263093999999997,7.6049882
0.030410002000000002,4.2983032
0.030556911000000003,21.357815
0.030703819,21.157733
0.030850727,1.4173617
0.030997635,5.8777086
0.031144542999999997,32.42572
0.031291452,0.15808265
0.03143836,0.34795249
0.031585268,1.0808564
0.031732176,8.6536065
0.031879084999999995,9.4164029
0.032025993,5.0021205
0.032172901000000004,2.5248496
0.032319809,14.802922
0.032466717,3.0820124
0.032613626,0.96120497
0.032760534,6.0232444
0.032907441999999995,3.2388742
0.03305435,7.6829268
0.033201259,62.760548
0.033348167,0.019931413
0.033495075,5.0884456
0.033641983,40.59399
0.033788891,24.908336
0.0339358,14.310841
0.034082708,6.2926877
0.034229616,21.565074
0.034376524,15.491909
0.034523433,31.847216
0.034670341,11.784633
0.034817248999999995,3.2012554
0.034964157,18.878209
0.035111065999999996,2.9596565
0.035257974000000004,5.8895935
0.035404882,4.2423715
0.03555179,14.151917
0.035698698,31.103441
0.035845607,8.33178
0.035992514999999996,7.6623362
0.036139423,52.073223
0.036286331000000005,9.5411908
0.03643324,6.3460044
0.036580148,7.3845021
0.036727056,6.8473741
0.036873964,0.016547564
0.037020872,14.031961
0.037167781000000004,3.662234
0.037314689,0.83899634
0.037461597,0.099620305
0.037608505,0.22903603
0.037755414,46.952441
0.037902321999999995,16.950451
0.038049229999999996,8.4707954
0.038196138000000004,10.661076
0.038343046,0.7775863
0.038489955,7.2401614
0.038636863,11.799171
0.038783771,21.982043
0.038930678999999996,0.67370561
0.039077588,2.8462137
0.039224496,5.3721937
0.039371404,9.7831563
0.039518312,14.474772
0.03966522,0.88139595
0.039812128999999995,15.794143
0.039959037,7.0253994
0.040105945000000004,25.47876
0.040252853,20.348833
0.040399762,16.515118
0.04054667,5.5409291
0.040693578,11.856701
0.040840485999999995,19.412929
0.040987393999999996,4.4928007
0.041134303,8.6444603
0.041281211,6.0491058
0.041428119,1.889951
0.041575027,1.4896079
0.041721936,3.1860189
0.041868844,28.517877
0.042015752,4.1309426
0.04216266,19.051149
0.042309568,4.4841701
0.042456477,13.596486
0.042603385,24.074909
0.042750292999999995,32.569092
0.042897201,1.9502399
0.04304411,8.621442
0.043191018000000005,6.7923763
0.043337926,19.221152
0.043484834,12.479945
0.043631742,4.1460189
0.043778651,0.97186866
0.043925559,8.3490155
0.044072467,9.7042337
0.044219375,0.95003643
0.044366284,9.3587507
0.044513192,1.306235
0.0446601,6.1682191
0.044807008,0.65719139
0.044953917,2.3890184
0.045100825000000004,17.707208
0.045247733,0.49816355
0.045394641,8.4130914
0.045541549,0.74513502
0.045688458,23.030156
0.045835365999999995,5.4628283
0.045982274,5.4426645
0.046129182000000005,1.8142332
0.046276091,12.009763
0.046422999000000006,5.1870671
0.046569907,4.3367498
0.046716815,4.6662154
